fq_name	module	kind	uses_sorry	pretty_type_uncurried	pretty_type_unfolded	unfold_status
LRA.Set.Constructions.TypeSet.DifferenceUniversal	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A LRA.Set.Constructions.TypeSet.instHasUniversal.universal)     LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 A LRA.Set.Constructions.TypeSet.instHasUniversal.1)     LRA.Set.Constructions.TypeSet.instEmptyCollection.1	ok
LRA.Set.Constructions.TypeSet.DeMorganUnion	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instHasComplement.complement (LRA.Set.Constructions.TypeSet.instUnion.union A B))     (LRA.Set.Constructions.TypeSet.instInter.inter (LRA.Set.Constructions.TypeSet.instHasComplement.complement A)       (LRA.Set.Constructions.TypeSet.instHasComplement.complement B))	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasComplement.1 (LRA.Set.Constructions.TypeSet.instUnion.1 A B))     (LRA.Set.Constructions.TypeSet.instInter.1 (LRA.Set.Constructions.TypeSet.instHasComplement.1 A)       (LRA.Set.Constructions.TypeSet.instHasComplement.1 B))	ok
LRA.Set.Constructions.TypeSet.UniversalDifference	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff LRA.Set.Constructions.TypeSet.instHasUniversal.universal A)     (LRA.Set.Constructions.TypeSet.instHasComplement.complement A)	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 LRA.Set.Constructions.TypeSet.instHasUniversal.1 A)     (LRA.Set.Constructions.TypeSet.instHasComplement.1 A)	ok
LRA.Set.Constructions.TypeSet.UnionComplement	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instUnion.union A (LRA.Set.Constructions.TypeSet.instHasComplement.complement A))     LRA.Set.Constructions.TypeSet.instHasUniversal.universal	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instUnion.1 A (LRA.Set.Constructions.TypeSet.instHasComplement.1 A))     LRA.Set.Constructions.TypeSet.instHasUniversal.1	ok
LRA.Set.Constructions.TypeSet.DifferenceAsIntersectionComplement	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B)     (LRA.Set.Constructions.TypeSet.instInter.inter A (LRA.Set.Constructions.TypeSet.instHasComplement.complement B))	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 A B)     (LRA.Set.Constructions.TypeSet.instInter.1 A (LRA.Set.Constructions.TypeSet.instHasComplement.1 B))	ok
LRA.Set.Constructions.TypeSet.ComplementEmpty	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u},   Eq     (LRA.Set.Constructions.TypeSet.instHasComplement.complement       LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection)     LRA.Set.Constructions.TypeSet.instHasUniversal.universal	∀ {Alpha : Type u},   Eq (LRA.Set.Constructions.TypeSet.instHasComplement.1 LRA.Set.Constructions.TypeSet.instEmptyCollection.1)     LRA.Set.Constructions.TypeSet.instHasUniversal.1	ok
LRA.Set.Constructions.TypeSet.DoubleComplement	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq     (LRA.Set.Constructions.TypeSet.instHasComplement.complement       (LRA.Set.Constructions.TypeSet.instHasComplement.complement A))     A	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasComplement.1 (LRA.Set.Constructions.TypeSet.instHasComplement.1 A)) A	ok
LRA.Set.Constructions.TypeSet.IntersectionComplement	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instInter.inter A (LRA.Set.Constructions.TypeSet.instHasComplement.complement A))     LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instInter.1 A (LRA.Set.Constructions.TypeSet.instHasComplement.1 A))     LRA.Set.Constructions.TypeSet.instEmptyCollection.1	ok
LRA.Set.Constructions.TypeSet.DeMorganIntersection	LRA.Set.Constructions.TypeSet.Laws.Complement	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instHasComplement.complement (LRA.Set.Constructions.TypeSet.instInter.inter A B))     (LRA.Set.Constructions.TypeSet.instUnion.union (LRA.Set.Constructions.TypeSet.instHasComplement.complement A)       (LRA.Set.Constructions.TypeSet.instHasComplement.complement B))	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasComplement.1 (LRA.Set.Constructions.TypeSet.instInter.1 A B))     (LRA.Set.Constructions.TypeSet.instUnion.1 (LRA.Set.Constructions.TypeSet.instHasComplement.1 A)       (LRA.Set.Constructions.TypeSet.instHasComplement.1 B))	ok
LRA.Set.Constructions.TypeSet.DifferenceDisjointRight	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instInter.inter (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B) B)     LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instInter.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A B) B)     LRA.Set.Constructions.TypeSet.instEmptyCollection.1	ok
LRA.Set.Constructions.TypeSet.DifferenceSelf	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A A)     LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 A A) LRA.Set.Constructions.TypeSet.instEmptyCollection.1	ok
LRA.Set.Constructions.TypeSet.UnionDifferenceDistributes	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A B C : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff (LRA.Set.Constructions.TypeSet.instUnion.union A B) C)     (LRA.Set.Constructions.TypeSet.instUnion.union (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A C)       (LRA.Set.Constructions.TypeSet.instSDiff.sdiff B C))	∀ {Alpha : Type u} (A B C : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 (LRA.Set.Constructions.TypeSet.instUnion.1 A B) C)     (LRA.Set.Constructions.TypeSet.instUnion.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A C)       (LRA.Set.Constructions.TypeSet.instSDiff.1 B C))	ok
LRA.Set.Constructions.TypeSet.DifferenceAntitoneRight	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A B₁ B₂ : LRA.Set.Constructions.TypeSet Alpha),   LRA.Set.Constructions.TypeSet.instHasSubset.Subset B₁ B₂ →     LRA.Set.Constructions.TypeSet.instHasSubset.Subset (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B₂)       (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B₁)	∀ {Alpha : Type u} (A B₁ B₂ : Alpha → Prop),   LRA.Set.Constructions.TypeSet.instHasSubset.1 B₁ B₂ →     LRA.Set.Constructions.TypeSet.instHasSubset.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A B₂)       (LRA.Set.Constructions.TypeSet.instSDiff.1 A B₁)	ok
LRA.Set.Constructions.TypeSet.DifferenceMonotoneLeft	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A₁ A₂ B : LRA.Set.Constructions.TypeSet Alpha),   LRA.Set.Constructions.TypeSet.instHasSubset.Subset A₁ A₂ →     LRA.Set.Constructions.TypeSet.instHasSubset.Subset (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A₁ B)       (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A₂ B)	∀ {Alpha : Type u} (A₁ A₂ B : Alpha → Prop),   LRA.Set.Constructions.TypeSet.instHasSubset.1 A₁ A₂ →     LRA.Set.Constructions.TypeSet.instHasSubset.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A₁ B)       (LRA.Set.Constructions.TypeSet.instSDiff.1 A₂ B)	ok
LRA.Set.Constructions.TypeSet.EmptyDifference	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection A)     LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 LRA.Set.Constructions.TypeSet.instEmptyCollection.1 A)     LRA.Set.Constructions.TypeSet.instEmptyCollection.1	ok
LRA.Set.Constructions.TypeSet.DifferenceIntersection	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A B C : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A (LRA.Set.Constructions.TypeSet.instInter.inter B C))     (LRA.Set.Constructions.TypeSet.instUnion.union (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B)       (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A C))	∀ {Alpha : Type u} (A B C : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 A (LRA.Set.Constructions.TypeSet.instInter.1 B C))     (LRA.Set.Constructions.TypeSet.instUnion.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A B)       (LRA.Set.Constructions.TypeSet.instSDiff.1 A C))	ok
LRA.Set.Constructions.TypeSet.DifferenceSubsetLeft	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   LRA.Set.Constructions.TypeSet.instHasSubset.Subset (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B) A	∀ {Alpha : Type u} (A B : Alpha → Prop),   LRA.Set.Constructions.TypeSet.instHasSubset.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A B) A	ok
LRA.Set.Constructions.TypeSet.DifferenceEmpty	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection)     A	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 A LRA.Set.Constructions.TypeSet.instEmptyCollection.1) A	ok
LRA.Set.Constructions.TypeSet.IntersectionDifferenceDistributes	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A B C : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff (LRA.Set.Constructions.TypeSet.instInter.inter A B) C)     (LRA.Set.Constructions.TypeSet.instInter.inter (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A C)       (LRA.Set.Constructions.TypeSet.instSDiff.sdiff B C))	∀ {Alpha : Type u} (A B C : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 (LRA.Set.Constructions.TypeSet.instInter.1 A B) C)     (LRA.Set.Constructions.TypeSet.instInter.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A C)       (LRA.Set.Constructions.TypeSet.instSDiff.1 B C))	ok
LRA.Set.Constructions.TypeSet.DifferenceUnion	LRA.Set.Constructions.TypeSet.Laws.Difference	theorem	true	∀ {Alpha : Type u} (A B C : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A (LRA.Set.Constructions.TypeSet.instUnion.union B C))     (LRA.Set.Constructions.TypeSet.instInter.inter (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B)       (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A C))	∀ {Alpha : Type u} (A B C : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instSDiff.1 A (LRA.Set.Constructions.TypeSet.instUnion.1 B C))     (LRA.Set.Constructions.TypeSet.instInter.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A B)       (LRA.Set.Constructions.TypeSet.instSDiff.1 A C))	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceEqEmptyIff	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Iff     (Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A B)       LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection)     (Eq A B)	∀ {Alpha : Type u} (A B : Alpha → Prop),   Iff (Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A B) LRA.Set.Constructions.TypeSet.instEmptyCollection.1)     (Eq A B)	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceAsUnionDifferences	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A B)     (LRA.Set.Constructions.TypeSet.instUnion.union (LRA.Set.Constructions.TypeSet.instSDiff.sdiff A B)       (LRA.Set.Constructions.TypeSet.instSDiff.sdiff B A))	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A B)     (LRA.Set.Constructions.TypeSet.instUnion.1 (LRA.Set.Constructions.TypeSet.instSDiff.1 A B)       (LRA.Set.Constructions.TypeSet.instSDiff.1 B A))	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceSubsetUnion	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   LRA.Set.Constructions.TypeSet.instHasSubset.Subset (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A B)     (LRA.Set.Constructions.TypeSet.instUnion.union A B)	∀ {Alpha : Type u} (A B : Alpha → Prop),   LRA.Set.Constructions.TypeSet.instHasSubset.1 (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A B)     (LRA.Set.Constructions.TypeSet.instUnion.1 A B)	ok
LRA.Set.Constructions.TypeSet.EmptySymmetricDifference	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq     (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff       LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection A)     A	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 LRA.Set.Constructions.TypeSet.instEmptyCollection.1 A) A	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceSelf	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A A)     LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A A) LRA.Set.Constructions.TypeSet.instEmptyCollection.1	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceEmpty	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A : LRA.Set.Constructions.TypeSet Alpha),   Eq     (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A       LRA.Set.Constructions.TypeSet.instEmptyCollection.emptyCollection)     A	∀ {Alpha : Type u} (A : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A LRA.Set.Constructions.TypeSet.instEmptyCollection.1) A	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceAsUnionDifferenceIntersection	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A B)     (LRA.Set.Constructions.TypeSet.instSDiff.sdiff (LRA.Set.Constructions.TypeSet.instUnion.union A B)       (LRA.Set.Constructions.TypeSet.instInter.inter A B))	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A B)     (LRA.Set.Constructions.TypeSet.instSDiff.1 (LRA.Set.Constructions.TypeSet.instUnion.1 A B)       (LRA.Set.Constructions.TypeSet.instInter.1 A B))	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceAssociative	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A B C : LRA.Set.Constructions.TypeSet Alpha),   Eq     (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A B)       C)     (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A       (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff B C))	∀ {Alpha : Type u} (A B C : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A B) C)     (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 B C))	ok
LRA.Set.Constructions.TypeSet.SymmetricDifferenceCommutative	LRA.Set.Constructions.TypeSet.Laws.SymmetricDifference	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff A B)     (LRA.Set.Constructions.TypeSet.instHasSymmDiff.symmDiff B A)	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 A B) (LRA.Set.Constructions.TypeSet.instHasSymmDiff.1 B A)	ok
LRA.Set.Constructions.TypeSet.AbsorptionIntersectionUnion	LRA.Set.Constructions.TypeSet.Laws.Distributivity	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instInter.inter A (LRA.Set.Constructions.TypeSet.instUnion.union A B)) A	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instInter.1 A (LRA.Set.Constructions.TypeSet.instUnion.1 A B)) A	ok
LRA.Set.Constructions.TypeSet.IntersectionDistributesOverUnion	LRA.Set.Constructions.TypeSet.Laws.Distributivity	theorem	true	∀ {Alpha : Type u} (A B C : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instInter.inter A (LRA.Set.Constructions.TypeSet.instUnion.union B C))     (LRA.Set.Constructions.TypeSet.instUnion.union (LRA.Set.Constructions.TypeSet.instInter.inter A B)       (LRA.Set.Constructions.TypeSet.instInter.inter A C))	∀ {Alpha : Type u} (A B C : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instInter.1 A (LRA.Set.Constructions.TypeSet.instUnion.1 B C))     (LRA.Set.Constructions.TypeSet.instUnion.1 (LRA.Set.Constructions.TypeSet.instInter.1 A B)       (LRA.Set.Constructions.TypeSet.instInter.1 A C))	ok
LRA.Set.Constructions.TypeSet.AbsorptionUnionIntersection	LRA.Set.Constructions.TypeSet.Laws.Distributivity	theorem	true	∀ {Alpha : Type u} (A B : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instUnion.union A (LRA.Set.Constructions.TypeSet.instInter.inter A B)) A	∀ {Alpha : Type u} (A B : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instUnion.1 A (LRA.Set.Constructions.TypeSet.instInter.1 A B)) A	ok
LRA.Set.Constructions.TypeSet.UnionDistributesOverIntersection	LRA.Set.Constructions.TypeSet.Laws.Distributivity	theorem	true	∀ {Alpha : Type u} (A B C : LRA.Set.Constructions.TypeSet Alpha),   Eq (LRA.Set.Constructions.TypeSet.instUnion.union A (LRA.Set.Constructions.TypeSet.instInter.inter B C))     (LRA.Set.Constructions.TypeSet.instInter.inter (LRA.Set.Constructions.TypeSet.instUnion.union A B)       (LRA.Set.Constructions.TypeSet.instUnion.union A C))	∀ {Alpha : Type u} (A B C : Alpha → Prop),   Eq (LRA.Set.Constructions.TypeSet.instUnion.1 A (LRA.Set.Constructions.TypeSet.instInter.1 B C))     (LRA.Set.Constructions.TypeSet.instInter.1 (LRA.Set.Constructions.TypeSet.instUnion.1 A B)       (LRA.Set.Constructions.TypeSet.instUnion.1 A C))	ok
LRA.Set.Constructions.TypeSet.instIntersectionLaws	LRA.Set.Constructions.TypeSet.Satisfy_Generic	theorem	true	∀ {Alpha : Type u}, LRA.Set.IntersectionLaws (LRA.Set.Constructions.TypeSet Alpha)	∀ {Alpha : Type u}, LRA.Set.IntersectionLaws (Alpha → Prop)	ok
